OBJID,mass,star_forming,has_agn,classification
,13288684789.957575,1,0,spiral
,24398324322.077793,1,0,spiral
,8234571408.263491,1,0,elliptical
,100428968013.8105,0,0,irregular
,94309403938.26353,0,0,spiral
,8242842468.737801,1,0,spiral
,133244410572.71658,1,0,spiral
,9617916448.318022,1,0,spiral
,7332296188.609051,0,0,spiral
,131859371083.0387,0,0,irregular
,5516479390.515452,0,0,spiral
,165754374922.25278,0,0,spiral
,43800392269.96974,1,0,spiral
,17560019748.89044,1,0,spiral
,16957350620.596947,0,0,spiral
,34637935565.83988,1,0,spiral
,7465604862.868513,1,0,spiral
,7161236227.12589,1,0,spiral
,5258331962.77735,0,0,spiral
,192223287277.5201,0,0,spiral
,6786627303.534971,0,0,spiral
,53845696626.395645,0,0,spiral
,239493648400.33398,0,0,spiral
,8650077529.376163,1,0,spiral
,74519340034.53748,0,0,spiral
,18005865428.15573,0,0,spiral
,20568754753.253773,0,0,spiral
,29735620126.692738,0,0,spiral
,12473260714.319223,1,0,spiral
,4581081308.1644,1,0,spiral
,13595369014.761665,1,0,spiral
,6539868261.129619,0,0,spiral
,25668352809.273388,1,0,spiral
,39745045637.3703,1,0,spiral
,55322780570.529945,0,0,spiral
,17296610272.64544,0,0,spiral
,5270016803.90108,0,0,spiral
,19677458267.253437,1,0,spiral
,55514956007.90595,0,0,spiral
,16128575071.353819,0,0,spiral
,9177047931.080141,1,0,spiral
,14532890456.00383,1,0,spiral
,197323586281.6478,0,0,spiral
,165211395654.04895,0,0,spiral
,59064291664.11583,0,0,spiral
,370974450319.8872,0,0,spiral
,51203777295.39625,0,0,spiral
,8458571018.243827,1,0,spiral
,10096201275.982035,1,0,spiral
,14954847888.022291,0,0,spiral
,8089263828.326082,0,0,irregular
,22250870185.101227,0,0,spiral
,30436730578.1651,1,0,spiral
,20701794825.55147,1,0,spiral
,46161721871.129906,0,0,spiral
,56870493905.0336,1,0,spiral
,7087759944.523433,1,0,spiral
,28643626362.37373,1,0,spiral
,49077677223.20144,1,0,spiral
,4489779369.173097,1,0,spiral
,12553447192.238047,0,0,spiral
,4453115914.979263,1,0,spiral
,41832228396.651985,1,0,spiral
,13046679686.398977,0,0,spiral
,36766729506.89692,1,0,spiral
,12490648873.146065,1,0,spiral
,4202251104.4302173,1,0,spiral
,3846121503.5669303,1,0,elliptical
,27961019346.80023,0,0,spiral
,5100303263.849081,1,0,spiral
,15335078377.470009,1,0,spiral
,11377373094.559069,1,0,spiral
,98309163327.51102,0,0,elliptical
,14255025548.226183,0,0,spiral
,9309470927.17778,1,0,irregular
,9925879532.773266,1,0,spiral
,19213920968.006012,1,0,spiral
,7786781707.956173,1,0,irregular
,64575830458.81385,0,1,spiral
,41411599003.28607,0,1,spiral
,11639946923.569494,0,0,spiral
,30800516547.35848,0,0,spiral
,3666139616.0933633,1,0,spiral
,153980242764.49203,0,0,spiral
,21745730429.170734,1,0,spiral
,34082072817.654297,1,0,spiral
,16943963218.123795,1,0,spiral
,7710721192.389193,1,0,spiral
,15408877409.425442,0,0,spiral
,14687808447.504921,1,0,spiral
,19043685472.12093,1,0,spiral
,5974148311.4994955,1,0,spiral
,6602782628.277126,1,0,spiral
,55243603558.11313,0,0,irregular
,16755099066.64492,0,0,spiral
,45784239001.7982,0,0,spiral
,3992859237.1513367,1,0,spiral
,70748135674.6262,0,0,spiral
,119830397512.11061,1,0,spiral
,11079802013.649113,1,0,spiral
,19472961266.49005,0,0,spiral
,5201947921.388159,1,0,spiral
,40309833100.80498,0,0,spiral
,42422572446.53411,0,0,spiral
,250761581396.90195,0,0,spiral
,10617420064.576765,0,0,spiral
,237940845239.11517,0,0,spiral
,26572780492.38174,1,0,spiral
,19614127767.896908,1,0,spiral
,6774464947.723986,1,0,irregular
,7349909641.89219,0,0,elliptical
,9520549162.534594,1,0,spiral
,41999971916.04252,1,0,spiral
,26898310342.294937,1,0,spiral
,28745905928.002087,0,0,spiral
,3044507161.715811,1,0,spiral
,42994410630.93265,1,0,spiral
,76743570338.56343,0,0,spiral
,132815572917.80058,0,1,spiral
,21286732371.315247,0,0,spiral
,46833541512.232216,1,0,spiral
,5637246167.191491,0,0,spiral
,17704635907.426224,1,0,spiral
,10508482371.079264,1,0,spiral
,24112486638.747288,0,0,spiral
,17141783275.804052,1,0,spiral
,10571095590.29101,0,0,spiral
,26994357800.22287,0,0,spiral
,12563365653.924099,0,0,spiral
,21114509645.233772,0,1,spiral
,3618778488.264724,0,0,spiral
,20842749069.932858,0,0,spiral
,22322714252.63331,1,0,spiral
,57842892204.08163,1,0,spiral
,24026693042.058952,1,0,spiral
,44817848065.85491,0,0,spiral
,44241006624.64839,0,0,spiral
,13342094120.027466,0,0,spiral
,81759080774.14056,0,0,spiral
,8658108023.163002,0,0,spiral
,38652892598.29133,0,0,spiral
,6774464947.723986,1,0,spiral
,4374536051.534634,1,0,spiral
,75545047742.95714,0,0,spiral
,13122633510.43738,1,0,spiral
,102364648620.19449,0,0,spiral
,42578170820.98556,1,0,spiral
,99705932594.33087,0,1,spiral
,69130866428.4054,0,1,spiral
,22763026291.258694,1,0,spiral
,13595369014.761665,1,0,spiral
,8121794562.684371,1,0,spiral
,9837052744.413067,1,0,spiral
,23717504955.851223,1,0,spiral
,131801999874.79091,1,0,spiral
,29133455562.674934,1,0,spiral
,239389446174.40442,0,0,spiral
,15739103815.45606,1,0,spiral
,7710721192.389193,1,0,spiral
,11498653840.031109,1,0,spiral
,711336346481.847,0,0,spiral
,12947562019.851135,1,0,spiral
,17155326975.637823,1,0,spiral
,7945678709.583802,1,0,spiral
,11681752482.464336,0,0,spiral
,224045899582.00943,0,0,spiral
,63698909873.98988,0,0,spiral
,350331347869.4803,0,0,spiral
,156705413593.95782,0,1,spiral
,68173250241.100426,1,0,spiral
,26713758776.285694,0,0,spiral
,18424172875.693333,1,0,spiral
,32068895319.507675,0,1,spiral
,39408054943.72495,0,0,elliptical
,79519016496.29424,0,0,spiral
,82256835923.15193,0,0,spiral
,161203697901.9371,0,0,spiral
,18845731529.4789,0,0,spiral
,31963843821.947754,0,0,spiral
,28539016332.01054,1,0,spiral
,43272501335.37023,0,0,spiral
,65676197470.84422,0,0,spiral
,47407275816.918594,0,0,spiral
,10364563102.5616,0,0,spiral
,15542432860.552114,1,0,spiral
,25319842508.128548,0,0,spiral
,389681689957.1006,0,1,spiral
,40715333832.155396,0,1,spiral
,13900070405.09791,0,0,elliptical
,23301989380.50407,0,0,spiral
,8932520056.249561,1,0,spiral
,10873390868.380766,1,0,spiral
,7254959627.290853,1,0,spiral
,17141783275.804052,0,0,spiral
,10500186188.141771,0,0,spiral
,25227313255.235188,0,0,spiral
,24200926907.89174,0,0,spiral
,13264900601.152124,0,0,spiral
,5968153711.681009,1,0,spiral
,42684971914.07303,0,0,elliptical
,5459878772.156738,1,0,spiral
,22188962694.629715,0,0,spiral
,8242842468.737801,1,0,spiral
,33511047239.52438,0,0,spiral
,42822794029.76058,0,0,spiral
,9322448653.113571,0,0,spiral
,23309931646.101036,1,0,spiral
,13516710120.197062,1,0,spiral
,46516710998.39626,1,0,spiral
,77443861571.50032,0,0,spiral
,22928096451.427498,1,0,spiral
,246545454524.56317,0,0,elliptical
,8242842468.737801,1,0,spiral
,6725878225.679535,1,0,spiral
,21286732371.315247,1,0,spiral
,39233495208.340515,0,0,spiral
,204776445375.3664,0,0,spiral
,20962544618.2486,0,0,spiral
,7991936048.391818,1,0,spiral
,65254129426.33946,0,1,spiral
,18064003136.974876,1,0,spiral
,14532890456.00383,1,0,spiral
,164679674532.14105,0,0,spiral
,16618238976.69027,1,0,spiral
,39107224995.52644,1,0,spiral
,90942313894.67587,0,0,spiral
,15856487882.664202,1,0,spiral
,29321892688.832363,0,0,spiral
,9610323344.812157,1,0,spiral
,11665839578.966734,1,0,spiral
,4570923995.720696,1,0,irregular
,5933610028.319692,1,0,spiral
,145550599979.55655,0,0,spiral
,41397489055.51476,1,0,spiral
,28923710100.979527,0,0,spiral
,57868203494.86269,0,0,spiral
,7008740815.626044,1,0,spiral
,13989461583.670301,0,0,spiral
,33593170949.69714,0,0,spiral
,6725878225.679535,1,0,spiral
,14617462891.746935,1,0,spiral
,35314657614.425575,0,0,spiral
,13366016718.10438,0,0,spiral
,19535835964.541912,0,0,spiral
,3615147321.487825,1,0,spiral
,25605661503.794014,0,0,spiral
,19198973094.985527,1,0,spiral
,19472961266.49005,0,0,spiral
,88135931725.90431,0,0,spiral
,6410944246.364333,1,0,elliptical
,88420506835.92221,0,0,spiral
,5014261740.007961,1,0,spiral
,21182684608.470703,0,0,spiral
,10062015917.086435,0,0,spiral
,503820691912.6284,0,0,spiral
,100385040836.90297,0,0,irregular
,11813429666.920916,1,0,irregular
,787489913732.1105,0,0,elliptical
,9854690744.636192,0,0,spiral
,32696254111.269173,1,0,spiral
,14676246584.851177,1,0,spiral
,48941018149.54169,0,0,elliptical
,33015889321.867477,1,0,spiral
,107346527445.37836,0,0,spiral
,17876232726.3525,1,0,spiral
,14676246584.851177,0,0,spiral
,32933281019.443653,0,0,spiral
,42718107076.243935,1,0,spiral
,77930416977.81699,0,0,spiral
,12700037402.92345,0,0,spiral
,19478432289.24144,1,0,spiral
,59212445771.97303,0,0,spiral
,10571095590.29101,1,0,spiral
,245561343047.76843,0,0,spiral
,25410195124.274017,0,0,spiral
,27190049610.843376,1,0,spiral
,213648082814.57993,0,0,elliptical
,7212967909.203268,1,0,spiral
,25238352396.555706,1,0,spiral
,7902836554.378158,1,0,spiral
,29026989778.91065,1,0,spiral
,31001592258.07556,0,0,elliptical
,28073140550.25384,0,0,spiral
,18167785763.740772,1,0,spiral
,36859038323.26118,1,0,spiral
,10829838992.353477,0,0,spiral
,23630831311.915447,1,0,spiral
,46217771382.46308,0,1,spiral
,19338197885.367764,0,1,spiral
,21046554098.265278,0,0,spiral
,2674835016.7940154,1,0,spiral
,6314776731.161059,0,0,spiral
,109888437953.05453,0,0,spiral
,51369105105.19901,1,0,spiral
,26107242308.85786,0,0,spiral
,25585741042.09327,1,0,spiral
,3953857382.013442,1,0,elliptical
,23794084523.91152,0,0,spiral
,102035195281.98764,0,0,spiral
,130489029164.7488,0,0,spiral
,33727798919.487537,0,0,spiral
,19662195049.488827,1,0,spiral
,16157493876.416456,1,0,spiral
,54790340574.536705,0,0,spiral
,16974383112.698097,0,0,spiral
,50505537802.03449,0,0,spiral
,26466651570.945923,0,0,spiral
,14702561340.628536,1,0,spiral
,6617455050.355476,1,0,spiral
,15335078377.470009,0,0,spiral
,60247773239.598755,0,0,spiral
,6006534833.404874,1,0,irregular
,105548240993.25174,0,0,spiral
,40602053581.97685,1,0,spiral
,23683560870.521107,0,0,spiral
,17155326975.637823,1,0,spiral
,247341505561.5447,0,0,spiral
,296528881883.7542,0,0,irregular
,37637346734.02619,1,0,spiral
,27423823176.15698,1,0,spiral
,11275530913.900097,1,0,spiral
,27390502512.868633,0,0,spiral
,27948789323.2557,1,0,irregular
,8588315692.191706,1,0,irregular
,56529611398.515396,0,0,irregular
,80873827990.12918,0,0,irregular
,20420670604.672783,0,0,spiral
,66769942156.532524,0,0,spiral
,27411828119.79063,0,0,spiral
,49980546442.15256,1,0,spiral
,34526455834.75518,0,0,spiral
,17648304972.07233,0,0,spiral
,10462633198.830206,1,0,spiral
,5358151635.93876,0,0,spiral
,30220594254.031143,0,1,spiral
,25157124555.108833,0,0,spiral
,9272183118.010584,1,0,spiral
,298102075660.2924,0,1,spiral
,8424691371.975815,1,0,spiral
,50522635810.4114,0,0,spiral
,21039383020.928493,1,0,spiral
,31963843821.947754,1,0,spiral
,7811636032.362959,1,0,irregular
,7241974645.535381,1,0,spiral
,44962556855.95167,0,0,spiral
,35385635530.88511,0,1,spiral
,15362574429.679047,1,0,spiral
,2926873819.758755,1,0,irregular
,13989461583.670301,1,0,spiral
,9309470927.17778,1,0,spiral
,22918067805.62048,1,0,spiral
,30039520773.471123,0,0,spiral
,12341671995.74433,1,0,spiral
,11813429666.920916,1,0,spiral
,50977085261.18279,0,0,spiral
,41264254182.474525,0,0,spiral
,23554777162.702286,1,0,spiral
,16943963218.123795,1,0,spiral
,66532370910.80809,0,0,irregular
,145550599979.55655,0,0,irregular
,4306951685.861302,1,0,spiral
,46496364799.15122,0,0,spiral
,29120712720.82622,0,0,spiral
,22992066134.55929,1,0,spiral
,21424416370.547802,1,0,spiral
,13093537609.34255,1,0,spiral
,24357460111.00108,0,0,spiral
,22029213906.336647,0,0,spiral
,8147718201.537631,0,0,spiral
,16303393093.009228,0,0,elliptical
,13619777099.623737,1,0,spiral
,6184007391.419778,0,0,spiral
,11423100560.033667,0,0,spiral
,20264831640.98525,1,0,spiral
,5852346075.563268,1,0,spiral
,4985239184.925522,1,0,spiral
,11357009785.919514,1,0,spiral
,11159840819.3904,1,0,spiral
,37229825445.09267,0,0,spiral
,17704635907.426224,1,0,spiral
,9627576983.716549,0,0,spiral
,32827287597.72815,1,0,spiral
,77964518305.90852,0,0,spiral
,18358618622.38487,0,0,spiral
,7119803374.164672,1,0,spiral
,25585741042.09327,1,0,spiral
,15535777759.776173,0,0,spiral
,286533892750.8123,0,0,spiral
,13808738330.412403,1,0,spiral
,15654240438.379637,0,0,spiral
,127060628727.10364,0,0,spiral
,9006063401.21756,1,0,spiral
,25202231700.51559,0,0,spiral
,20851869583.48748,0,0,spiral
,8147718201.537631,1,0,spiral
,22484591411.229733,0,0,spiral
,2664121331.9412413,1,0,spiral
,22250870185.101227,0,0,spiral
,5267760240.000464,1,0,spiral
,38652892598.29133,1,0,spiral
,14868289204.195263,1,0,spiral
,13169733901.57138,0,0,spiral
,38777695853.31196,0,0,spiral
,20635167571.864937,1,0,spiral
,13619777099.623737,0,0,spiral
,14808770409.129242,0,0,spiral
,10041763758.702192,0,0,spiral
,95779154732.48547,0,1,spiral
,70136970013.59401,0,1,spiral
,23872285513.324062,1,0,spiral
,56939545995.45502,1,0,spiral
,11983895132.769018,1,0,spiral
,13193377833.73177,1,0,irregular
,13288684789.957575,1,0,spiral
,14808770409.129242,1,0,spiral
,9679769148.460505,1,0,spiral
,4884408743.565847,1,0,elliptical
,207017948255.51474,0,0,spiral
,13419767757.57017,1,0,spiral
,201433639671.5972,0,0,spiral
,30288028132.03493,1,0,spiral
,14486651080.223219,0,0,spiral
,32605284948.1303,0,0,spiral
,25410195124.274017,1,0,spiral
,9736099419.22075,1,0,spiral
,13933428713.707642,0,0,spiral
,4737617562.589916,1,0,irregular
,12525613308.31421,1,0,spiral
,10585539571.53476,0,0,spiral
,17736380615.948082,0,0,spiral
,29017099571.345707,1,0,spiral
,25771280623.597866,0,0,spiral
,43166814397.83146,0,0,spiral
,117731045296.98483,0,0,elliptical
,44837459768.19811,0,0,spiral
,9094901501.887268,1,0,spiral
,112397072571.51453,0,0,spiral
,32924030853.56481,1,0,spiral
,23889441681.3907,0,0,spiral
,6314776731.161059,1,0,spiral
,17577657580.669758,1,0,spiral
,26552107640.168976,1,0,spiral
,10670800488.598,1,0,spiral
,41563393605.40986,1,0,spiral
,29321892688.832363,1,0,spiral
,22019629129.705406,0,0,spiral
,40002119233.14715,0,0,spiral
,7987888608.813482,0,0,spiral
,15739103815.45606,1,0,spiral
,13169733901.57138,0,0,elliptical
,362675317567.4248,0,0,spiral
,27114400086.883064,0,0,spiral
,5267760240.000464,1,0,spiral
,54236043451.64403,0,1,spiral
,33945952563.71718,1,0,spiral
,4912844294.308094,1,0,elliptical
,53695760781.06067,0,0,spiral
,275003359945.0433,0,0,spiral
,13046679686.398977,0,0,spiral
,20264831640.98525,0,0,spiral
,12140735566.94001,1,0,spiral
,72998846900.29695,0,0,spiral
,23395428287.712738,0,0,spiral
,5267760240.000464,0,0,spiral
,103854423669.95479,0,0,spiral
,68938527053.85025,0,1,spiral
,22090726561.35935,1,0,spiral
,13833497629.369162,1,0,spiral
,4283857343.6604095,1,0,spiral
,458790059952.8976,0,0,spiral
,45107732884.76771,1,0,spiral
,8625931400.35791,0,0,spiral
,13595369014.761665,0,0,spiral
,8147718201.537631,0,0,spiral
,22117549096.97047,0,0,spiral
,31847034620.33067,0,0,spiral
,72978343281.4081,0,0,spiral
,74221717541.24055,1,0,spiral
,16920375626.591446,0,0,spiral
,23395428287.712738,1,0,spiral
,6463741802.560411,0,0,spiral
,5733977705.280665,1,0,elliptical
,13508527150.482784,0,0,spiral
,50871670614.37948,1,0,spiral
,19875451359.227173,1,0,spiral
,119496724199.78557,0,0,spiral
,19634054853.97587,1,0,spiral
,47618202767.932106,0,0,spiral
,26107242308.85786,1,0,spiral
,212676252918.27866,0,0,spiral
,41939862278.3199,0,0,elliptical
,16186464533.38068,1,0,spiral
,68766037540.21036,0,0,spiral
,4094378612.901983,0,0,spiral
,23395428287.712738,1,0,spiral
,31631588339.37249,1,0,spiral
,15920217620.291393,1,0,spiral
,35747279830.84194,1,0,spiral
,10747884729.48595,0,0,spiral
,8307531563.399429,1,0,spiral
,45601381513.27085,0,0,spiral
,12801857834.003069,0,0,irregular
,29587413414.056244,1,0,spiral
,23077778463.489597,0,0,spiral
,55045395947.7781,0,0,spiral
,21123749077.650887,1,0,spiral
,43878927106.43989,0,1,spiral
,3044507161.715811,1,0,irregular
,23385195233.071766,1,0,spiral
,101483631578.71617,0,1,spiral
,33511047239.52438,1,0,spiral
,17775793644.84668,1,0,spiral
,36766729506.89692,0,0,spiral
,96462385998.73224,0,0,spiral
,8715373426.394312,1,0,spiral
,542360434516.44025,0,0,irregular
,36859038323.26118,0,0,spiral
,4173899617.0150924,1,0,spiral
,69408075061.02382,0,0,spiral
,14981662180.59946,0,0,spiral
,33437130486.0013,0,0,spiral
,20987997316.59969,0,0,spiral
,49060955254.50108,1,0,spiral
,14081988976.079195,1,0,spiral
,40422298052.09375,0,0,spiral
,103439878082.62447,0,0,spiral
,249026176180.29773,0,0,spiral
,20822026746.234913,0,0,spiral
,70363429705.65225,0,0,spiral
,37758870973.66238,0,0,spiral
,45162502643.84638,1,0,spiral
,419999719160.42523,0,0,spiral
,17775793644.84668,0,0,spiral
,5079874698.543396,0,0,spiral
,11443582370.537436,0,0,spiral
,19732358628.16478,1,0,spiral
,9339163959.587524,0,0,spiral
,23717504955.851223,0,1,spiral
,192567946849.03824,0,0,spiral
,34792849620.717125,0,0,spiral
,16538647847.713305,1,0,spiral
,59403632135.355354,0,0,spiral
,5251011869.781231,1,0,spiral
,11423100560.033667,1,0,spiral
,9218536933.528841,1,0,spiral
,16974383112.698097,0,0,spiral
,13041093239.998709,1,0,spiral
,13169733901.57138,1,0,spiral
,180058654281.5573,0,0,spiral
,40162524177.383514,1,0,spiral
,8893546907.11013,1,0,spiral
,12575984690.414595,0,0,spiral
,3092744192.06302,1,0,irregular
,13419767757.57017,0,0,spiral
,33957522724.822475,0,0,spiral
,47618202767.932106,0,0,spiral
,9058493979.057827,0,0,spiral
,9123931162.77332,1,0,spiral
,23794084523.91152,0,0,spiral
,20157840291.073288,0,0,spiral
,8677347701.714853,1,0,spiral
,20775668165.039856,1,0,spiral
,14345146901.561718,0,0,spiral
,20486605286.137733,0,1,spiral
,2308559115.228891,1,0,spiral
,17876232726.3525,1,0,spiral
,13419767757.57017,0,0,spiral
,49257571906.49209,0,0,elliptical
,8997047223.493305,1,0,spiral
,20346044966.933327,0,0,spiral
,11792285900.921518,0,0,spiral
,9062374389.246595,1,0,spiral
,24654545452.456318,0,0,spiral
,44837459768.19811,0,0,spiral
,457642131824.9543,0,1,spiral
,24319800051.219643,1,0,irregular
,78182040311.80716,0,0,spiral
,29017099571.345707,0,1,spiral
,23783677098.833817,1,0,spiral
,25319842508.128548,0,0,spiral
,5705293619.062087,1,0,spiral
,9127839604.455511,0,0,spiral
,3039051082.0294137,1,0,elliptical
,14402802320.278969,1,0,spiral
,56178352651.74313,0,0,spiral
,58475911479.91523,0,0,spiral
,10704860199.910149,0,0,spiral
,239493648400.33398,0,0,spiral
,16755099066.64492,1,0,spiral
,25045689950.89799,0,0,spiral
,51908681765.81655,0,0,spiral
,60739050702.82688,0,1,spiral
,12626529565.84063,1,0,spiral
,19409126921.073364,1,0,spiral
,26639434412.64751,1,0,spiral
,42168388072.04323,0,0,spiral
,72795578217.66849,0,0,spiral
,13958411584.60877,1,0,spiral
,26907478380.326466,0,0,spiral
,37350033871.60517,0,0,spiral
,46817584175.62615,1,0,spiral
,18724619446.864193,0,0,spiral
,5190402053.299462,1,0,spiral
,105162523748.75551,0,0,elliptical
,14204011001.307951,1,0,spiral
,16920375626.591446,0,0,spiral
,8873827865.121668,1,0,spiral
,7465604862.868513,1,0,spiral
,41697594345.97456,0,0,spiral
,4505562308.192442,1,0,elliptical
,56153780494.086716,0,0,spiral
,11095247642.63069,0,0,spiral
,23707131026.330635,0,0,spiral
,23142165761.354584,0,0,spiral
,21870665583.785656,1,0,spiral
,14617462891.746935,1,0,spiral
,5692853397.586203,0,0,spiral
,25056649616.243267,0,0,elliptical
,14020548368.827429,1,0,spiral
,132285121333.79388,0,0,spiral
,106610259385.2013,0,0,spiral
,3972885054.393088,1,0,spiral
,24913514676.799168,1,0,spiral
,69562951422.05098,1,0,spiral
,6786627303.534971,0,0,spiral
,30123331421.65907,0,0,spiral
,14782265559.555695,1,0,spiral
,39233495208.340515,0,0,spiral
,3757482789.043652,1,0,spiral
,8676148964.634676,1,0,spiral
,160282460250.09732,0,0,spiral
,7849229004.696478,0,0,spiral
,14894948295.603449,1,0,spiral
,220292139063.3665,0,0,spiral
,27601202286.453182,1,0,spiral
,11733727551.505138,0,0,spiral
,6593788306.326079,0,0,spiral
,22179257342.588783,1,0,spiral
,25605661503.794014,1,0,spiral
,11250530464.714222,0,0,spiral
,249650821798.24286,0,0,elliptical
,60221421135.76113,0,0,spiral
,34400281781.24676,0,1,spiral
,11660844393.28819,0,0,spiral
,5560924515.964352,0,0,spiral
,352871838354.5778,0,0,spiral
,10908072103.220493,1,0,spiral
,14591300445.81869,1,0,spiral
